关注列表,Follow list,Daftar ikuti,Lista de seguir,,,
还没有关注的主播,Haven't followed host,Belum mengikuti host ,No hay emisores seguidos aquí.,,,
推荐,Recommend,Rekmendasi,Recomendar,,,
同意,Agree,Setuju,De acuerdo,,,
个性签名,Signature,Bio ,Firma personalizada,,,
标签,Tag,Tag,Etiquetas:,,,
详细资料,Details,Informasi detail,Información detallada,,,
征友条件,Friendship conditions,Persyaratan berteman ,,,,
认证,Authentication,Sertifikasi,Certificación,,,
确认购买,Confirm purchase,konfirmasi pembelian,Confirme su compra,,,
每日20次免费畅聊,20 time free chats per day,20 kali obrolan gratis per hari,20 chats gratuitos al día,,,
查看最近访客，知道TA一直悄悄关心你,"Check the recent visitors, know that who has been quietly caring about you","Periksa pengunjung akhir-akhir ini, ketahuilah bahwa TA selalu memperhatikan anda",Ver a los visitantes recientes y saber que han estado cuidando de ti en silencio,,,
获得VIP标识，更显尊贵,"Get VIP logo, more honourable","Dapat logo VIP, lebih terhormat",Obtenga el logotipo VIP para un mayor prestigio,,,
昵称变金，引人瞩目,"Nickname become to gold, attracting attention",Nama panggilan bagus akan menarik perhatian,Los apodos se convierten en oro y llaman la atención,,,
可查看消息已读状态，沟通快人一步,You can check the read status of the message,"Anda bisa memeriksa status baca pesan, dan komunikasi selangkah lebih cepat",Comprueba el estado de lectura de tus mensajes para una comunicación más rápida,,,
专属VIP礼物，表达专属爱意,"Exclusive VIP gift, express exclusive love","Hadiah VIP eksklusif, ungkapkan cinta eksklusif",Regalos VIP exclusivos para expresar su amor,,,
立即续费,Renew now,Perpanjangan waktu segera,Renovar ahora,,,
免费畅聊,Free chat,Obrolan gratis,Chat gratis,,,
查看最近访客,View recent visitors,Lihat pengunjung terbaru,Ver visitantes recientes,,,
专属标签,Exclusive tag,Label eksklusif,Etiquetas exclusivas,,,
查看已读状态,View read status,Lihat status baca,Ver el estado de la lectura,,,
专属礼物,Exclusive gift,Hadiah eksklusif,Regalos exclusivos,,,
钻石余额,Diamond balance,Saldo berlian,Balance de diamantes,,,
兑换金币,Exchange gold coins,Tukarkan koin ,Canje de monedas de oro,,,
男神,Male god,ganteng,Dios de los hombres,,,
原图,Original picture,Gambar asli ,Imagen original,,,
申请上麦,Apply for mic,Aplikasi untuk naik kursi,Solicita el micrófono,,,
申请上麦,Apply for mic,Aplikasi untuk naik kursi,Solicita el micrófono,,,
自定义添加,Custom add,Tambahkan kustom,Añadir personalizado,,,
需要通过审核才可以使用,You need to pass the review before you can use it,Perlu melewati tinjau baru bisa menggunakannya ,Necesita ser aprobado antes de poder ser utilizado,,,
审核中,under review,Sedang meninjau,En revisión,,,
购买,Buy,Beli ,Comprar,,,
续期,Renew,Perpanjangan waktu,Renovaciones,,,
移除,Remove,Hapus ,Eliminar,,,
等待连麦,Waiting for connect,Tunggu koneksi,A la espera de un enlace,,,
申请上麦,Apply for mic,Aplikasi untuk naik mic ,Solicita el micrófono,,,
有人\u0040你,Someone \u0040you,Seseorang \u0040kamu,Alguien \u0040 usted,,,
这家伙很懒，还没有上传相片哦！,"This user is lazy, hasn't uploaded any photo yet!",Orang ini malas dan belum mengunggah foto!,Este tipo es tan vago que aún no ha subido ninguna foto.,,,
聊聊吧...,Let's talk...,Mari kita ngobrol ,Habla algo...,,,
回复率低,Low response rate,Tingkat respons rendah,Baja tasa de respuesta,,,
回复率提高300%,Response rate increased by 300%,Tingkat respons meningkat 300%,Aumento del 300% en la tasa de respuesta,,,
完善头像可大幅提高曝光率,Improving the avatar can greatly increase the exposure rate,Mengunggah avatar bisa sangat meningkatkan tingkat eksposur,Mejorar tu avatar puede aumentar significativamente la exposición,,,
上传头像,Upload avatar,Uuggah avatar ,Subir avatar,,,
微信,,,WeChat,,,
朋友圈,,,Círculo de amigos,,,
密聊记录,Secret chat record,Catatan obrolan pribadi,Registros del chat secreto,,,
取消,Cancel,Batal,,,,
剩余直播卡56张,Balance 56 live cards,Tersisa 56 kartu siaran langsung ,Quedan 56 tarjetas de emparejamiento,,,
日榜,Daily,Harian,Diario,,,
周榜,Weekly ,Mingguan ,Semana,,,
总榜,Total,Total,Total,,,
在线用户,Online user,Pengguna online ,Usuarios en línea,,,
热门话题,Hot topic,Topik populer,Temas de actualidad,,,
全部,All,Semua,Todo,,,
为您推荐,Recommend for you,Rekomendasikan untuk anda,Recomendado para usted,,,
换一批,Change batch,Ganti ,Cambio de lote,,,
喜欢Ta,Like him/her,Suka Ta,Gustar el / ella,,,
发消息,Send message,Kirim pesan,Enviar un mensaje,,,
直播中,Live,Sedang siaran,Transmisión en directo,,,
专属直播只允许申请后上麦,Exclusive live is only allowed after request take mic,Siaran langsung eksklusif hanya diizinkan untuk digunakan setelah aplikasi,El emparejamiento exclusivo sólo se permite en el micrófono después de la aplicación,,,
取消,Cancel,Batal,,,,
立即申请,apply immediately,Aplikasi segera ,Solicite ahora,,,
上麦消耗20金币/分钟,Take mic consumes 20 gold coins/minute,Naik mic menghabiskan 20 koin/menit,Consumo del micrófono superior 20 monedas de oro/min.,,,
邀请你专属直播,Invite you to live exclusively,Mengundang anda untuk streaming langsung,Invitarte a una cita a ciegas exclusiva,,,
加好友 （20金币）,Add friend (20 gold coins),Tambahkan teman(20 koin),Añadir un amigo (20 monedas de oro),,,
同意,Agree,Setuju,Acordar,,,
赠送,Send,Kirim,Presentar,,,
赠送给,Send to,Kirim ke ,Presentado a,,,
温馨提示,Tips,Tips,Consejos,,,
是否放弃排麦,Give up rank mic,Apaka menyerah peringkat mic,Ya sea para renunciar a la cola para conectarse al micrófono,,,
狠心放弃,Give up cruelly,Menyerah dengan kejam,Abandono despiadado,,,
取消,Cancel,Batal,,,,
视频房,Video room,Ruangan video,Sala de vídeo,,,
三人直播,3 user dating,Ruangan 3 orang ,Cita a ciegas para tres,,,
三人专属,For 3 users,Ruangan 3 orang ,Exclusivo para tres,,,
七人交友,7 users make friends,7 pengguna berteman,Siete personas saliendo,,,
七人天使,7 Angels,,Ángel de los Siete,,,
语音房,Voice Room,Ruangan voice,Sala de voz,,,
三人语音, 3 users voice chat,Ruangan voice 3 orang ,Tres de voces,,,
八人语音, 8 users voice chat,Ruangan voice 8 orang ,La voz del ocho,,,
视频直播,Live video,Siaran langsung video,Vídeo en directo,,,
八人语音, 8 users voice chat,Obrolan suara 8 pengguna,La voz del ocho,,,
邀请你进房连麦,Invite you into the room,Mengundang anda masuk ruangan untuk ngobrol,Le invitamos a unirse a nosotros en la sala,,,
健身,Fitness,,Fitness,,,
绑定情侣关系,Binding couple relationship,Mengikat hubungan pasangan,Vinculación de la pareja,,,
绑定为情侣,Bound for couples,Terikat untuk pasangan,Atados como una pareja,,,
确定,Confirm,Konfirmasi,,,,
取消,Cancel,Batal,,,,
守护天使,Guardian angel,malaikat penjaga,Ángeles de la guarda,,,
老公成为老婆的守护国王,,,El marido se convierte en el rey guardián de su mujer,,,
确定,Confirm,Konfirmasi,,,,
取消,Cancel,Batal,,,,
倒计\n60s,Countdown\n60s,Hitung mundur\n60 detik,Recuento invertido \n60s,,,
点击查看,Click to view,Klik untuk melihat,Haga clic para ver,,,
送您一份小礼物\n希望你开心,Send you a gift\n hope you are happy,"Kirim hadiah ke anda, harap anda senang",Un pequeño regalo para ti \N - Espero que seas feliz,,,
期待她的回应吧！,Looking forward to her response!,Tunggu balasan dia,Espere una respuesta de ella!,,,
发送邀请,Send invitation,Kirim undangan,Enviar una invitación,,,
邀请Ta加入你的家族,Invite him to join your tribe,Mengundang dia untuk bergabung degnan keluarga anda,Invite a Ta a unirse a su familia,,,
拒绝,Reject,Tolak,Rechazar,,,
同意,Agree,setuju,Acordar,,,
恭喜您，获得抽奖机会，点我抽奖>>,"Congratulations, you got the chance to draw, click here to draw >>","Selamat, Anda mendapat kesempatan untuk menggambar, klik saya untuk menggambar >>","Felicitaciones, tiene la oportunidad de dibujar, haz clic en mí para dibujar >>",,,
您关注的TA,Your followed ,Anda telah mengikuti TA,A el / ella lo sigues,,,
暂无音乐播放,No music playing,Tidak ada musik untuk memutar,No hay música en este momento,,,
未知,Unknown,Belum tahu,Desconocido,,,
温馨提示,Tips,Tips,Consejos ,,,
取消,Cancel,Batal,,,,
确定,Confirm,Konfirmasi,,,,
确定,Confirm,Konfirmasi,,,,
我知道了,I see,Saya telah tahu ,,,,
Lami Live权限申请,Lami Live permission application,Aplikasi otoritas,Solicitud de permiso de Lami,,,
个人信息保护指引：\n\n1、我们遵循隐私政策收集、使用信息，并不会强制捆绑；\n2、在仅浏览时，为保证账号登陆安全及信息安全，我们会收集设备与日志信息；\n3、摄像头、麦克风、存储空间、电话、地理位置信息均需要经过授权才会实现功能或使用服务；\n\n您可以查看完整版用户隐私政策,"Personal information protection guidelines:\n\n1. We collect and use information in accordance with the privacy policy, and will not force binding;\n2, when only browsing, in order to ensure account login security and information security, we will collect equipment and log information; \n3. Cameras, microphones, storage space, phone numbers, and geographic location information need to be authorized to implement functions or use services;\n\nYou can view the full version of the user privacy policy","Pedoman untuk perlindungan informasi pribadi:\n\n1. Kami mengumpulkan dan menggunakan informasi sesuai dengan kebijakan privasi, dan tidak akan mengikat secara paksa;\n2, saat menjelajah saja, untuk memastikan keamanan login akun dan keamanan informasi, kami akan mengumpulkan peralatan dan informasi log; \n3. Kamera, mikrofon, ruang penyimpanan, nomor telepon, dan informasi lokasi geografis perlu diotorisasi untuk menjalankan fungsi atau menggunakan layanan;\n\nAnda dapat melihat versi lengkap dari kebijakan privasi pengguna","Directrices de protección de la información personal:\N1. Seguimos la política de privacidad para recoger y utilizar la información, y no forzamos la agrupación;\N2. Cuando se navega sólo, para garantizar la seguridad de inicio de sesión de la cuenta y la seguridad de la información, recogemos la información del dispositivo y del registro;\N3. La cámara, el micrófono, el espacio de almacenamiento, el teléfono, la información de geolocalización son necesarios para ser autorizados a implementar la función o utilizar el servicio;\N- Puedes Ver la versión completa de nuestra Política de Privacidad del Usuario",,,
知道了,Understood,Telah tahu ,,,,
房间已上锁,Room is locked,Ruangan telah dikunci,La habitación está cerrada con llave,,,
密码错误，请重新输入,"Wrong password, please re-enter","Kata sandi salah, silahakn masukkan lagi","Contraseña incorrecta, por favor, vuelva a introducirla",,,
取消,Cancel,Batal,,,,
确定,Confirm,Konfirmasi,,,,
首充礼包,First charge package,Hadiah top up pertama kali ,Paquete de regalo de la primera carga,,,
您好！直播辛苦了，请确认下是否在房～若无人上麦，可主动拉人进房哦,"Hello! The live is very hard, please confirm if you are in the room~ If no one is on the microphone, you can take the initiative to bring  into the room.","Halo! harap konfirmasi apakah anda berada di dalam ruangan~ Jika tidak ada orang di mikrofon, anda bisa membawa orang ke dalam ruangan dengan mengambil inisiatif ","Ha trabajado duro para transmitir en vivo, por favor confirme si está en la sala ~ Si no hay nadie al micrófono, puede tomar la iniciativa de traer personas a la sala.",,,
收到礼物,Receive gift,Hadiah yang diterima ,Recibir un regalo,,,
我的金币：3333,My  gold coins: 3333,Koin saya: 3333,Mis monedas de oro: 3333,,,
挂断,Hang up,Tutup Telepon,Colgar,,,
直播中,Live,Sedang siaran ,Transmisión en directo,,,
复制,Copy,Salin ,Reproducción,,,
正在视频直播中...,In live video...,Sedang siaran langsung video,Transmisión de vídeo en directo en curso...,,,
英俊潇洒的乔治,Handsome George,George yang ganteng,El apuesto y elegante George,,,
聊聊吧...,Let's talk...,Mari kita ngobrol ,Habla algo...,,,
去找TA,Find him/her,Mencari TA,,,,
大家好，我来了,"Hello everyone, I am coming","Halo semuanya, saya datang ","Hola a todos, ¡aquí estoy!",,,
手机号认证,Mobile phone number authentication,Otentikasi nomor ponsel,Autenticación del número de teléfono móvil,,,
实名认证,Authentication,serifikasi nama asli ,Autenticación del nombre real,,,
棒棒糖,Lollipop,Lollipop,Lollipop,,,
哈哈,Ha ha,Ha ha ,Haha,,,
送给,Send to,Kirim ke ,Enviar a,,,
口袋,Pocket,Kantong ,Bolsillos,,,
刚刚,Just,Tadi,Ahora mismo,,,
礼物墙（200）,Gift wall (200),Dinding hadiah (200),Muro de los regalos (200),,,
抱麦,Invite mic,Undang mikrofon,Invitar a mic,,,
抱麦,Invite mic,Undang mikrofon,,,,
邀请,Invite,Undang,Invitación,,,
于,At,Di,en,,,
创建,Create,Membuat,Crear,,,
确定(0),Confirm (0),Konfirmasi(0),Acordar (0),,,
邀请您加入群聊,Invite you to join a group chat,Mengundang anda masuk grup ,Le invitamos a unirse al chat de grupo,,,
发送,Send,Kirim ,Enviar,,,
完善资料,Complete information,Lengkapi informasi,Completar el perfil,,,
您当前还未完善个人信息哦～\n完善个人资料，轻松遇见爱,You haven’t completed your personal information yet~\n Improve your personal information and meet love easily,Anda belum melengkapi informasi pribadi anda~\n melengkapi informasi pribadi anda agar mudah bertemu cinta,"Todavía no has mejorado tu información personal ~ \N - mejora tu información personal, fácil de conocer el amor",,,
